Team1Name,Team2Name,Map,Score,Winner,GameName,Format,Team1Bet,Team2Bet,DataSource,MatchID
Epsilon,mouz,Unavailable,Unavailable,Unavailable,CS: GO,Best of 1,41%,59%,CSGOL,1157
HR,Epsilon,Unavailable,Unavailable,Epsilon,CS: GO,Best of 1,62%,38%,CSGOL,1158
LC,LDLC,Unavailable,Unavailable,LDLC,CS: GO,Best of 1,40%,60%,CSGOL,1159
Na'Vi,CW,Unavailable,Unavailable,Na'Vi,CS: GO,Best of 1,68%,32%,CSGOL,1160
dAT,VP,Unavailable,Unavailable,VP,CS: GO,Best of 1,13%,87%,CSGOL,1161
IBP,Fnatic,Unavailable,Unavailable,Fnatic,CS: GO,Best of 1,44%,56%,CSGOL,1162
Dignitas,VOX,Unavailable,Unavailable,Dignitas,CS: GO,Best of 1,92%,8%,CSGOL,1163
Cloud9,Titan,Unavailable,Unavailable,Cloud9,CS: GO,Best of 1,31%,69%,CSGOL,1164
NiP,Wolf,Unavailable,Unavailable,NiP,CS: GO,Best of 1,93%,7%,CSGOL,1165
Wolf,HR,Unavailable,Unavailable,HR,CS: GO,Best of 1,20%,80%,CSGOL,1166
LC,CW,Unavailable,Unavailable,CW,CS: GO,Best of 1,37%,63%,CSGOL,1167
dAT,IBP,Unavailable,Unavailable,IBP,CS: GO,Best of 1,14%,86%,CSGOL,1168
VOX,Titan,Unavailable,Unavailable,Titan,CS: GO,Best of 1,13%,87%,CSGOL,1169
Lunatik,Savage,Unavailable,Unavailable,Savage,CS: GO,Best of 1,79%,21%,CSGOL,1170
VEXX,Lunatik,Unavailable,Unavailable,Lunatik,CS: GO,Best of 1,22%,78%,CSGOL,1171
Cyprus,Israel,Unavailable,Unavailable,Cyprus,CS: GO,Best of 3,33%,67%,CSGOL,1172
NiP,Epsilon,Unavailable,Unavailable,Epsilon,CS: GO,Best of 1,64%,36%,CSGOL,1173
HR,NiP,Unavailable,Unavailable,NiP,CS: GO,Best of 1,34%,66%,CSGOL,1174
LDLC,Na'Vi,Unavailable,Unavailable,LDLC,CS: GO,Best of 1,45%,55%,CSGOL,1175
Na'Vi,CW,Unavailable,Unavailable,Na'Vi,CS: GO,Best of 1,80%,20%,CSGOL,1176
Fnatic,VP,Unavailable,Unavailable,Fnatic,CS: GO,Best of 1,49%,51%,CSGOL,1177
IBP,VP,Unavailable,Unavailable,VP,CS: GO,Best of 1,35%,65%,CSGOL,1178
Cloud9,Dignitas,Unavailable,Unavailable,Cloud9,CS: GO,Best of 1,37%,63%,CSGOL,1179
Dignitas,Titan,Unavailable,Unavailable,Dignitas,CS: GO,Best of 1,53%,47%,CSGOL,1180
Fnatic,Na'Vi,Unavailable,Unavailable,Fnatic,CS: GO,Best of 3,73%,27%,CSGOL,1181
Epsilon,Dignitas,Unavailable,Unavailable,Dignitas,CS: GO,Best of 3,50%,50%,CSGOL,1182
LDLC,VP,Unavailable,Unavailable,LDLC,CS: GO,Best of 3,27%,73%,CSGOL,1183
NiP,Cloud9,Unavailable,Unavailable,NiP,CS: GO,Best of 3,53%,47%,CSGOL,1184
Fnatic,Dignitas,Unavailable,Unavailable,Fnatic,CS: GO,Best of 3,41%,59%,CSGOL,1185
LDLC,NiP,Unavailable,Unavailable,NiP,CS: GO,Best of 3,45%,55%,CSGOL,1186
Fnatic,NiP,Unavailable,Unavailable,NiP,CS: GO,Best of 3,54%,46%,CSGOL,1187
A51,MG,Unavailable,Unavailable,MG,CS: GO,Best of 1,74%,26%,CSGOL,1188
Malta,Armenia,Unavailable,Unavailable,Malta,CS: GO,Best of 3,51%,49%,CSGOL,1189
Macedonia,Greece,Unavailable,Unavailable,Macedonia,CS: GO,Best of 3,67%,33%,CSGOL,1190
Lunatik,SKDC,Unavailable,Unavailable,SKDC,CS: GO,Best of 1,57%,43%,CSGOL,1191
mouz,Epsilon,Unavailable,Unavailable,Unavailable,CS: GO,Best of 3,40%,60%,CSGOL,1192
NOSIR!,myXMG,Unavailable,Unavailable,myXMG,CS: GO,Best of 3,42%,58%,CSGOL,1193
Slovenia,Faroes,Unavailable,Unavailable,Slovenia,CS: GO,Best of 3,75%,25%,CSGOL,1194
Epsilon,Dignitas,Unavailable,Unavailable,Dignitas,CS: GO,Best of 1,24%,76%,CSGOL,1195
NetCode,SKDC,Unavailable,Unavailable,NetCode,CS: GO,Best of 1,45%,55%,CSGOL,1196
Reliable,NetCode,Unavailable,Unavailable,NetCode,CS: GO,Best of 1,29%,71%,CSGOL,1197
TMP,Lunatik,Unavailable,Unavailable,Lunatik,CS: GO,Best of 1,30%,70%,CSGOL,1198
SKDC,Savage,Unavailable,Unavailable,Savage,CS: GO,Best of 1,56%,44%,CSGOL,1199
GlobalG,TMP,Unavailable,Unavailable,GlobalG,CS: GO,Best of 1,35%,65%,CSGOL,1200
Lunatik,Reliable,Unavailable,Unavailable,Lunatik,CS: GO,Best of 1,77%,23%,CSGOL,1201
myXMG,mouz,Unavailable,Unavailable,mouz,CS: GO,Best of 3,13%,87%,CSGOL,1202
LC,OverGaming,Unavailable,Unavailable,OverGaming,CS: GO,Best of 3,71%,29%,CSGOL,1203
Nostalgie,NOSIR!,Unavailable,Unavailable,NOSIR!,CS: GO,Best of 3,63%,37%,CSGOL,1204
ENCORE,NiP,Unavailable,Unavailable,NiP,CS: GO,Best of 3,10%,90%,CSGOL,1205
mouz,LC,Unavailable,Unavailable,mouz,CS: GO,Best of 3,70%,30%,CSGOL,1206
NiP,mouz,Unavailable,Unavailable,NiP,CS: GO,Best of 1,70%,30%,CSGOL,1207
Cloud9,Exertus,Unavailable,Unavailable,Unavailable,CS: GO,Best of 1,83%,17%,CSGOL,1208
IBP,NetCode,Unavailable,Unavailable,NetCode,CS: GO,Best of 1,83%,17%,CSGOL,1209
Exertus,Cloud9,Unavailable,Unavailable,Unavailable,CS: GO,Best of 1,26%,74%,CSGOL,1210
SKDC,Lunatik,Unavailable,Unavailable,Lunatik,CS: GO,Best of 1,52%,48%,CSGOL,1211
myXMG,NOSIR!,Unavailable,Unavailable,myXMG,CS: GO,Best of 3,66%,34%,CSGOL,1212
NiP,mouz,Unavailable,Unavailable,NiP,CS: GO,Best of 3,81%,19%,CSGOL,1213
Exertus,IBP,Unavailable,Unavailable,IBP,CS: GO,Best of 1,34%,66%,CSGOL,1214
Exertus,GlobalG,Unavailable,Unavailable,Exertus,CS: GO,Best of 1,76%,24%,CSGOL,1215
Slovakia,Bulgaria,Unavailable,Unavailable,Slovakia,CS: GO,Best of 3,79%,21%,CSGOL,1216
Cloud9,A51,Unavailable,Unavailable,Cloud9,CS: GO,Best of 1,85%,15%,CSGOL,1217
Lunatik,Cloud9,Unavailable,Unavailable,Lunatik,CS: GO,Best of 1,22%,78%,CSGOL,1218
NOSIR!,ELTZ,Unavailable,Unavailable,NOSIR!,CS: GO,Best of 3,78%,22%,CSGOL,1219
A-gaming,noMercy,Unavailable,Unavailable,A-gaming,CS: GO,Best of 3,63%,37%,CSGOL,1220
dAT,Fnatic,Unavailable,Unavailable,Fnatic,CS: GO,Best of 3,16%,84%,CSGOL,1221
OneShot,NOSIR!,Unavailable,Unavailable,Unavailable,CS: GO,Best of 3,41%,59%,CSGOL,1222
HSBG,A-gaming,Unavailable,Unavailable,A-gaming,CS: GO,Best of 3,54%,46%,CSGOL,1223
Rasta,FM,Unavailable,Unavailable,FM,CS: GO,Best of 3,59%,41%,CSGOL,1224
Nostalgie,97club,Unavailable,Unavailable,Unavailable,CS: GO,Best of 3,54%,46%,CSGOL,1225
PCH,FM,Unavailable,Unavailable,FM,CS: GO,Best of 3,33%,67%,CSGOL,1226
Na'Vi,mouz,Unavailable,Unavailable,mouz,CS: GO,Best of 1,54%,46%,CSGOL,1227
Fnatic,OverGaming,Unavailable,Unavailable,Unavailable,CS: GO,Best of 3,91%,9%,CSGOL,1228
NetCode,Lunatik,Unavailable,Unavailable,NetCode,CS: GO,Best of 1,46%,54%,CSGOL,1229
A51,Reliable,Unavailable,Unavailable,A51,CS: GO,Best of 1,65%,35%,CSGOL,1230
OneShot,A-gaming,Unavailable,Unavailable,A-gaming,CS: GO,Best of 3,29%,71%,CSGOL,1231
HSBG,ELTZ,Unavailable,Unavailable,HSBG,CS: GO,Best of 3,51%,49%,CSGOL,1232
SKDC,IBP,Unavailable,Unavailable,IBP,CS: GO,Best of 1,14%,86%,CSGOL,1233
Na'Vi,NiP,Unavailable,Unavailable,Na'Vi,CS: GO,Best of 1,30%,70%,CSGOL,1234
TMVG,MTW,Unavailable,Unavailable,TMVG,CS: GO,Best of 1,63%,37%,CSGOL,1235
mouz,dAT,Unavailable,Unavailable,mouz,CS: GO,Best of 1,76%,24%,CSGOL,1236
UNW,CW,Unavailable,Unavailable,CW,CS: GO,Best of 1,35%,65%,CSGOL,1237
NiP,mouz,Unavailable,Unavailable,mouz,CS: GO,Best of 1,68%,32%,CSGOL,1238
mouz,HR,Unavailable,Unavailable,HR,CS: GO,Best of 3,67%,33%,CSGOL,1239
SKDC,Reliable,Unavailable,Unavailable,SKDC,CS: GO,Best of 1,75%,25%,CSGOL,1240
Exertus,IBP,Unavailable,Unavailable,Exertus,CS: GO,Best of 1,33%,67%,CSGOL,1241
LC,dAT,Unavailable,Unavailable,LC,CS: GO,Best of 3,53%,47%,CSGOL,1242
Epsilon,CW,Unavailable,Unavailable,Epsilon,CS: GO,Best of 3,67%,33%,CSGOL,1243
IBP,SKDC,Unavailable,Unavailable,SKDC,CS: GO,Best of 1,87%,13%,CSGOL,1244
97club,Unnamed,Unavailable,Unavailable,97club,CS: GO,Best of 3,74%,26%,CSGOL,1245
A51,VEXX,Unavailable,Unavailable,VEXX,CS: GO,Best of 1,59%,41%,CSGOL,1246
Czech.R,Romania,Unavailable,Unavailable,Czech.R,CS: GO,Best of 3,70%,30%,CSGOL,1247
Reliable,MG,Unavailable,Unavailable,MG,CS: GO,Best of 1,49%,51%,CSGOL,1248
Exertus,A51,Unavailable,Unavailable,Exertus,CS: GO,Best of 1,71%,29%,CSGOL,1249
Awant1,MGry,Unavailable,Unavailable,Awant1,CS: GO,Best of 3,61%,39%,CSGOL,1250
VP,HR,Unavailable,Unavailable,HR,CS: GO,Best of 3,60%,40%,CSGOL,1251
VP,mouz,Unavailable,Unavailable,mouz,CS: GO,Best of 1,57%,43%,CSGOL,1252
Na'Vi,VP,Unavailable,Unavailable,VP,CS: GO,Best of 1,55%,45%,CSGOL,1253
HR,NiP,Unavailable,Unavailable,NiP,CS: GO,Best of 3,41%,59%,CSGOL,1254
OverGaming,LC,Unavailable,Unavailable,LC,CS: GO,Best of 3,58%,42%,CSGOL,1255
A51,VEXX,Unavailable,Unavailable,Unavailable,CS: GO,Best of 1,53%,48%,CSGOL,1256
Cloud9,eLevate,Unavailable,Unavailable,Cloud9,CS: GO,Best of 1,67%,33%,CSGOL,1257
Finland,Slovenia,Unavailable,Unavailable,Finland,CS: GO,Best of 3,82%,18%,CSGOL,1258
IBP,NetCode,Unavailable,Unavailable,IBP,CS: GO,Best of 1,61%,39%,CSGOL,1259
eLevate,Cloud9,Unavailable,Unavailable,Cloud9,CS: GO,Best of 1,22%,78%,CSGOL,1260
SKDC,VEXX,Unavailable,Unavailable,SKDC,CS: GO,Best of 1,62%,38%,CSGOL,1261
eLevate,MG,Unavailable,Unavailable,MG,CS: GO,Best of 3,78%,22%,CSGOL,1262
Savage,Armata,Unavailable,Unavailable,Savage,CS: GO,Best of 3,76%,24%,CSGOL,1263
Fnatic,myXMG,Unavailable,Unavailable,Fnatic,CS: GO,Best of 3,88%,12%,CSGOL,1264
Reliable,GlobalG,Unavailable,Unavailable,Reliable,CS: GO,Best of 1,51%,49%,CSGOL,1265
mouz,LC,Unavailable,Unavailable,mouz,CS: GO,Best of 3,74%,26%,CSGOL,1266
es4x,Nostalgie,Unavailable,Unavailable,Nostalgie,CS: GO,Best of 3,25%,75%,CSGOL,1267
Fnatic,VP,Unavailable,Unavailable,Fnatic,CS: GO,Best of 1,58%,42%,CSGOL,1268
Italy,Belarus,Unavailable,Unavailable,Belarus,CS: GO,Best of 3,34%,66%,CSGOL,1269
A51,MWNL,Unavailable,Unavailable,A51,CS: GO,Best of 1,64%,36%,CSGOL,1270
noMercy,MGry,Unavailable,Unavailable,noMercy,CS: GO,Best of 3,74%,26%,CSGOL,1271
Cloud9,SKDC,Unavailable,Unavailable,Cloud9,CS: GO,Best of 1,81%,19%,CSGOL,1272
Fnatic,mouz,Unavailable,Unavailable,mouz,CS: GO,Best of 3,71%,29%,CSGOL,1273
Moldova,Hungary,Unavailable,Unavailable,Hungary,CS: GO,Best of 3,20%,80%,CSGOL,1274
NiP,VP,Unavailable,Unavailable,VP,CS: GO,Best of 1,51%,49%,CSGOL,1275
IBP,VEXX,Unavailable,Unavailable,IBP,CS: GO,Best of 1,77%,23%,CSGOL,1276
MWNL,IBP,Unavailable,Unavailable,IBP,CS: GO,Best of 1,14%,86%,CSGOL,1277
Ukraine,Cyprus,Unavailable,Unavailable,Ukraine,CS: GO,Best of 3,90%,10%,CSGOL,1278
myXMG,Fnatic,Unavailable,Unavailable,Fnatic,CS: GO,Best of 3,8%,92%,CSGOL,1279
Na'Vi,HR,Unavailable,Unavailable,Na'Vi,CS: GO,Best of 3,50%,50%,CSGOL,1280
A51,Savage,Unavailable,Unavailable,Savage,CS: GO,Best of 1,46%,54%,CSGOL,1281
Reliable,Cloud9,Unavailable,Unavailable,Reliable,CS: GO,Best of 1,12%,88%,CSGOL,1282
IBP,Cloud9,Unavailable,Unavailable,IBP,CS: GO,Best of 1,55%,45%,CSGOL,1283
Portugal,Ireland,Unavailable,Unavailable,Portugal,CS: GO,Best of 3,79%,21%,CSGOL,1284
NiP,VP,Unavailable,Unavailable,VP,CS: GO,Best of 5,63%,37%,CSGOL,1285
Fnatic,Na'Vi,Unavailable,Unavailable,Fnatic,CS: GO,Best of 3,59%,41%,CSGOL,1286
HR,myXMG,Unavailable,Unavailable,HR,CS: GO,Best of 3,89%,11%,CSGOL,1287
Na'Vi,HR,Unavailable,Unavailable,Na'Vi,CS: GO,Best of 3,67%,33%,CSGOL,1288
Na'Vi,Fnatic,Unavailable,Unavailable,Fnatic,CS: GO,Best of 5,19%,81%,CSGOL,1289
Savage,Justus,Unavailable,Unavailable,Savage,CS: GO,Best of 1,71%,29%,CSGOL,1290
Justus,SKDC,Unavailable,Unavailable,Justus,CS: GO,Best of 1,30%,70%,CSGOL,1291
NetCode,Reliable,Unavailable,Unavailable,NetCode,CS: GO,Best of 1,65%,35%,CSGOL,1292
Lunatik,IBP,Unavailable,Unavailable,IBP,CS: GO,Best of 1,21%,79%,CSGOL,1293
IBP,Cloud9,Unavailable,Unavailable,IBP,CS: GO,Best of 1,61%,39%,CSGOL,1294
A51,IBP,Unavailable,Unavailable,IBP,CS: GO,Best of 1,17%,83%,CSGOL,1295
eLevate,Lunatik,Unavailable,Unavailable,Lunatik,CS: GO,Best of 1,59%,41%,CSGOL,1296
NetCode,eLevate,Unavailable,Unavailable,NetCode,CS: GO,Best of 1,62%,38%,CSGOL,1297
97club,Faith,Unavailable,Unavailable,97club,CS: GO,Best of 3,63%,37%,CSGOL,1298
SKDC,eLevate,Unavailable,Unavailable,Unavailable,CS: GO,Best of 1,47%,53%,CSGOL,1299
NetCode,Savage,Unavailable,Unavailable,NetCode,CS: GO,Best of 1,66%,34%,CSGOL,1300
MG,IBP,Unavailable,Unavailable,IBP,CS: GO,Best of 1,12%,88%,CSGOL,1301
Lunatik,Cloud9,Unavailable,Unavailable,Cloud9,CS: GO,Best of 1,31%,69%,CSGOL,1302
Fnatic,Titan,Unavailable,Unavailable,Fnatic,CS: GO,Best of 1,69%,31%,CSGOL,1303
VP,HR,Unavailable,Unavailable,VP,CS: GO,Best of 1,76%,24%,CSGOL,1304
Mercenary,Dignitas,Unavailable,Unavailable,Mercenary,CS: GO,Best of 1,54%,46%,CSGOL,1305
NiP,BST,Unavailable,Unavailable,NiP,CS: GO,Best of 1,81%,19%,CSGOL,1306
SKDC,eLevate,Unavailable,Unavailable,eLevate,CS: GO,Best of 1,29%,71%,CSGOL,1307
Cloud9,NetCode,Unavailable,Unavailable,Cloud9,CS: GO,Best of 1,62%,38%,CSGOL,1308
dAT,Faith,Unavailable,Unavailable,dAT,CS: GO,Best of 3,88%,12%,CSGOL,1309
Poland,Norway,Unavailable,Unavailable,Poland,CS: GO,Best of 1,85%,15%,CSGOL,1310
Ukraine,Czech.R,Unavailable,Unavailable,Ukraine,CS: GO,Best of 1,92%,8%,CSGOL,1311
Mercenary,HR,Unavailable,Unavailable,Mercenary,CS: GO,Best of 1,68%,32%,CSGOL,1312
Mercenary,HR,Unavailable,Unavailable,Mercenary,CS: GO,Best of 1,68%,32%,CSGOL,1313
NiP,Titan,Unavailable,Unavailable,NiP,CS: GO,Best of 1,75%,25%,CSGOL,1314
VP,Dignitas,Unavailable,Unavailable,VP,CS: GO,Best of 1,72%,28%,CSGOL,1315
Fnatic,VP,Unavailable,Unavailable,Fnatic,CS: GO,Best of 1,55%,45%,CSGOL,1316
Dignitas,VP,Unavailable,Unavailable,VP,CS: GO,Best of 1,33%,67%,CSGOL,1317
Titan,OverGaming,Unavailable,Unavailable,Unavailable,CS: GO,Best of 1,88%,12%,CSGOL,1318
Titan,NiP,Unavailable,Unavailable,Unavailable,CS: GO,Best of 1,35%,65%,CSGOL,1319
dAT,Unnamed,Unavailable,Unavailable,Unnamed,CS: GO,Best of 3,92%,8%,CSGOL,1320
Reliable,Lunatik,Unavailable,Unavailable,Lunatik,CS: GO,Best of 1,34%,66%,CSGOL,1321
IBP,Reliable,Unavailable,Unavailable,IBP,CS: GO,Best of 1,89%,11%,CSGOL,1322
A51,IBP,Unavailable,Unavailable,IBP,CS: GO,Best of 1,12%,88%,CSGOL,1323
Lunatik,Cloud9,Unavailable,Unavailable,Unavailable,CS: GO,Best of 1,17%,83%,CSGOL,1324
mouz,Ducks,Unavailable,Unavailable,mouz,CS: GO,Best of 3,90%,10%,CSGOL,1325
Planetkey,MTW,Unavailable,Unavailable,Planetkey,CS: GO,Best of 3,64%,36%,CSGOL,1326
VP,Fnatic,Unavailable,Unavailable,Fnatic,CS: GO,Best of 5,39%,61%,CSGOL,1327
KZ,B&H,Unavailable,Unavailable,B&H,CS: GO,Best of 1,34%,66%,CSGOL,1328
Planetkey,mouz,Unavailable,Unavailable,Planetkey,CS: GO,Best of 3,13%,87%,CSGOL,1329
Fnatic,mouz,Unavailable,Unavailable,Fnatic,CS: GO,Best of 3,78%,22%,CSGOL,1330
Fnatic,NiP,Unavailable,Unavailable,Fnatic,CS: GO,Best of 3,61%,39%,CSGOL,1331
OverGaming,VP,Unavailable,Unavailable,OverGaming,CS: GO,Best of 1,13%,87%,CSGOL,1332
VP,OverGaming,Unavailable,Unavailable,VP,CS: GO,Best of 1,84%,16%,CSGOL,1333
Denmark,UK,Unavailable,Unavailable,Denmark,CS: GO,Best of 1,85%,15%,CSGOL,1334
NetCode,eLevate,Unavailable,Unavailable,eLevate,CS: GO,Best of 1,57%,43%,CSGOL,1335
SKDC,A51,Unavailable,Unavailable,Unavailable,CS: GO,Best of 1,39%,61%,CSGOL,1336
Finland,Germany,Unavailable,Unavailable,Finland,CS: GO,Best of 1,43%,57%,CSGOL,1337
Epsilon,Titan,Unavailable,Unavailable,Titan,CS: GO,Best of 1,32%,68%,CSGOL,1338
Titan,Epsilon,Unavailable,Unavailable,Titan,CS: GO,Best of 1,71%,29%,CSGOL,1339
eLevate,NetCode,Unavailable,Unavailable,NetCode,CS: GO,Best of 3,53%,47%,CSGOL,1340
Hungary,Czech.R,Unavailable,Unavailable,Unavailable,CS: GO,Best of 1,66%,34%,CSGOL,1341
Epsilon,VP,Unavailable,Unavailable,VP,CS: GO,Best of 1,33%,67%,CSGOL,1342
VP,Epsilon,Unavailable,Unavailable,Unavailable,CS: GO,Best of 1,80%,20%,CSGOL,1343
Titan,VP,Unavailable,Unavailable,Titan,CS: GO,Best of 1,53%,47%,CSGOL,1344
NiP,HR,Unavailable,Unavailable,NiP,CS: GO,Best of 1,77%,23%,CSGOL,1345
NiP,LDLC,Unavailable,Unavailable,NiP,CS: GO,Best of 1,52%,48%,CSGOL,1346
VP,Fnatic,Unavailable,Unavailable,Fnatic,CS: GO,Best of 1,32%,68%,CSGOL,1347
Titan,Epsilon,Unavailable,Unavailable,Titan,CS: GO,Best of 1,74%,26%,CSGOL,1348
Dignitas,HR,Unavailable,Unavailable,Dignitas,CS: GO,Best of 1,81%,19%,CSGOL,1349
Justus,Cloud9,Unavailable,Unavailable,Unavailable,CS: GO,Best of 3,12%,88%,CSGOL,1350
eLevate,Lunatik,Unavailable,Unavailable,Lunatik,CS: GO,Best of 1,39%,61%,CSGOL,1351
A51,SKDC,Unavailable,Unavailable,A51,CS: GO,Best of 1,65%,35%,CSGOL,1352
mouz,CW,Unavailable,Unavailable,Unavailable,CS: GO,Best of 3,64%,36%,CSGOL,1353
POF,StormCN,Unavailable,Unavailable,StormCN,CS: GO,Best of 1,24%,76%,CSGOL,1354
Lunatik,MG,Unavailable,Unavailable,Unavailable,CS: GO,Best of 1,73%,27%,CSGOL,1355
Cloud9,NetCode,Unavailable,Unavailable,Cloud9,CS: GO,Best of 1,78%,22%,CSGOL,1356
Savage,IBP,Unavailable,Unavailable,IBP,CS: GO,Best of 1,15%,85%,CSGOL,1357
DivineP,VLeague,Unavailable,Unavailable,DivineP,CS: GO,Best of 1,41%,59%,CSGOL,1358
Hungary,KZ,Unavailable,Unavailable,KZ,CS: GO,Best of 1,66%,34%,CSGOL,1359
LDLC,GGL,Unavailable,Unavailable,LDLC,CS: GO,Best of 3,91%,9%,CSGOL,1360
Bizounours,Epsilon,Unavailable,Unavailable,Epsilon,CS: GO,Best of 3,17%,83%,CSGOL,1361
VP,Epsilon,Unavailable,Unavailable,VP,CS: GO,Best of 1,85%,15%,CSGOL,1362
Dignitas,Fnatic,Unavailable,Unavailable,Unavailable,CS: GO,Best of 1,19%,81%,CSGOL,1363
Titan,LDLC,Unavailable,Unavailable,Titan,CS: GO,Best of 1,63%,37%,CSGOL,1364
Fnatic,Titan,Unavailable,Unavailable,Fnatic,CS: GO,Best of 1,78%,22%,CSGOL,1365
IBP,Lunatik,Unavailable,Unavailable,Unavailable,CS: GO,Best of 3,74%,26%,CSGOL,1366
Cloud9,NetCode,Unavailable,Unavailable,NetCode,CS: GO,Best of 3,87%,13%,CSGOL,1367
SPF,SilverStyle,Unavailable,Unavailable,SilverStyle,CS: GO,Best of 1,56%,44%,CSGOL,1368
Tyloo,Genk.CN,Unavailable,Unavailable,Tyloo,CS: GO,Best of 1,74%,26%,CSGOL,1369
GetMoving,MLGB,Unavailable,Unavailable,GetMoving,CS: GO,Best of 1,80%,20%,CSGOL,1370
0vrTaunt,AoFive,Unavailable,Unavailable,Unavailable,CS: GO,Best of 1,77%,23%,CSGOL,1371
Tt1337,MCats,Unavailable,Unavailable,Tt1337,CS: GO,Best of 1,79%,21%,CSGOL,1372
KMoving,RdyGo,Unavailable,Unavailable,Unavailable,CS: GO,Best of 1,70%,30%,CSGOL,1373
y4u,PDays,Unavailable,Unavailable,y4u,CS: GO,Best of 1,55%,45%,CSGOL,1374
Titan,CW,Unavailable,Unavailable,Unavailable,CS: GO,Best of 1,82%,18%,CSGOL,1375
Titan,OverGaming,Unavailable,Unavailable,Titan,CS: GO,Best of 1,81%,19%,CSGOL,1376
Ukraine,KZ,Unavailable,Unavailable,Ukraine,CS: GO,Best of 1,84%,16%,CSGOL,1377
VP,ESC,Unavailable,Unavailable,Unavailable,CS: GO,Best of 1,85%,15%,CSGOL,1378
LDLC,Epsilon,Unavailable,Unavailable,LDLC,CS: GO,Best of 3,75%,25%,CSGOL,1379
Alsen,Giants,Unavailable,Unavailable,Giants,CS: GO,Best of 3,69%,31%,CSGOL,1380
OneShot,dAT,Unavailable,Unavailable,OneShot,CS: GO,Best of 1,24%,76%,CSGOL,1381
myXMG,LDLC,Unavailable,Unavailable,Unavailable,CS: GO,Best of 1,11%,89%,CSGOL,1382
CW,ESC,Unavailable,Unavailable,CW,CS: GO,Best of 1,72%,28%,CSGOL,1383
VP,Nostalgie,Unavailable,Unavailable,VP,CS: GO,Best of 1,86%,14%,CSGOL,1384
UNW,VP,Unavailable,Unavailable,UNW,CS: GO,Best of 1,28%,72%,CSGOL,1385
mouz,UNW,Unavailable,Unavailable,mouz,CS: GO,Best of 1,50%,50%,CSGOL,1386
UNW,myXMG,Unavailable,Unavailable,myXMG,CS: GO,Best of 1,82%,18%,CSGOL,1387
eLevate,IBP,Unavailable,Unavailable,Unavailable,CS: GO,Best of 1,34%,66%,CSGOL,1388
NetCode,SKDC,Unavailable,Unavailable,NetCode,CS: GO,Best of 1,76%,24%,CSGOL,1389
Titan,Fnatic,Unavailable,Unavailable,Fnatic,CS: GO,Best of 1,21%,79%,CSGOL,1390
Belgium,Turkey,Unavailable,Unavailable,Belgium,CS: GO,Best of 1,74%,26%,CSGOL,1391
TheChaps,Infused,Unavailable,Unavailable,TheChaps,CS: GO,Best of 3,26%,74%,CSGOL,1392
Fnatic,mouz,Unavailable,Unavailable,Fnatic,CS: GO,Best of 1,80%,20%,CSGOL,1393
Epsilon,Dignitas,Unavailable,Unavailable,Dignitas,CS: GO,Best of 1,23%,77%,CSGOL,1394
Fnatic,OverGaming,Unavailable,Unavailable,Fnatic,CS: GO,Best of 1,89%,11%,CSGOL,1395
IBP,Cloud9,Unavailable,Unavailable,Unavailable,CS: GO,Best of 1,60%,40%,CSGOL,1396
IBP,Justus,Unavailable,Unavailable,IBP,CS: GO,Best of 3,89%,11%,CSGOL,1397
CW,Epsilon,Unavailable,Unavailable,Epsilon,CS: GO,Best of 5,55%,45%,CSGOL,1398
Cloud9,Reliable,Unavailable,Unavailable,Cloud9,CS: GO,Best of 1,83%,17%,CSGOL,1399
myXMG,mouz,Unavailable,Unavailable,myXMG,CS: GO,Best of 1,26%,74%,CSGOL,1400
CW,OneShot,Unavailable,Unavailable,CW,CS: GO,Best of 1,85%,15%,CSGOL,1401
NiP,LDLC,Unavailable,Unavailable,LDLC,CS: GO,Best of 3,76%,24%,CSGOL,1402
LC,dAT,Unavailable,Unavailable,dAT,CS: GO,Best of 3,73%,27%,CSGOL,1403
HR,3DMAX,Unavailable,Unavailable,HR,CS: GO,Best of 1,76%,24%,CSGOL,1404
HR,Planetkey,Unavailable,Unavailable,HR,CS: GO,Best of 1,69%,31%,CSGOL,1405
VP,OneShot,Unavailable,Unavailable,VP,CS: GO,Best of 1,91%,9%,CSGOL,1406
VP,myXMG,Unavailable,Unavailable,VP,CS: GO,Best of 1,80%,20%,CSGOL,1407
Titan,Dignitas,Unavailable,Unavailable,Dignitas,CS: GO,Best of 1,38%,62%,CSGOL,1408
Fnatic,dAT,Unavailable,Unavailable,Fnatic,CS: GO,Best of 3,91%,9%,CSGOL,1409
LDLC,myXMG,Unavailable,Unavailable,LDLC,CS: GO,Best of 1,83%,17%,CSGOL,1410
A51,Denial,Unavailable,Unavailable,Denial,CS: GO,Best of 1,30%,70%,CSGOL,1411
France,Poland,Unavailable,Unavailable,France,CS: GO,Best of 1,62%,38%,CSGOL,1412
4ahm,TheChaps,Unavailable,Unavailable,4ahm,CS: GO,Best of 3,72%,28%,CSGOL,1413
Dignitas,Titan,Unavailable,Unavailable,Dignitas,CS: GO,Best of 1,72%,28%,CSGOL,1414
Cloud9,Savage,Unavailable,Unavailable,Cloud9,CS: GO,Best of 3,87%,13%,CSGOL,1415
4ahm,UE,Unavailable,Unavailable,UE,CS: GO,Best of 3,43%,57%,CSGOL,1416
ATN,Fnatic,Unavailable,Unavailable,Fnatic,CS: GO,Best of 3,7%,93%,CSGOL,1417
