Team1Name,Team2Name,Map,Score,Winner,GameName,Format,Team1Bet,Team2Bet,DataSource,MatchID
NiP,PRiME,inferno_se,16:3 (12:3) (4:0),NiP,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12838
NiP,PRiME,mirage_ce,16:1 (14:1) (2:0),NiP,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12839
Blight Gaming,fm-eSports,inferno_se,16:2 (13:2) (3:0),Blight Gaming,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12840
fm-eSports,Blight Gaming,dust2_se,7:16 (7:8) (0:8),Blight Gaming,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12841
NiP,VeryGames,nuke_se,16:10 (12:3) (4:7),NiP,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12848
VeryGames,NiP,train_se,12:16 (8:7) (4:9),NiP,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12849
VeryGames,DN-Gaming,dust2_se,16:0 (15:0) (1:0),VeryGames,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12853
ASES,k1ck,dust2_se,9:16 (7:8) (2:8),k1ck,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12854
ASES,DN-Gaming,mirage_ce,16:13 (8:7) (8:6),ASES,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12855
VeryGames,k1ck,mirage_ce,16:3 (12:3) (4:0),VeryGames,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12856
k1ck,DN-Gaming,nuke_se,16:1 (14:1) (2:0),k1ck,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12857
VeryGames,ASES,nuke_se,15:15 (6:9) (9:6),Tie,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12858
34united,x6tence,mirage_ce,9:16 (6:9) (3:7),x6tence,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12859
NiP,bemyfRAG,mirage_ce,16:1 (14:1) (2:0),NiP,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12860
NiP,x6tence,nuke_se,16:7 (12:3) (4:4),NiP,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12861
bemyfRAG,34united,nuke_se,7:16 (6:9) (1:7),34united,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12862
x6tence,VeryGames,nuke_se,4:16 (3:12) (1:4),VeryGames,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12863
x6tence,VeryGames,inferno_se,2:16 (2:13) (0:3),VeryGames,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12864
NiP,k1ck,inferno_se,16:9 (10:5) (6:4),NiP,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12865
k1ck,NiP,nuke_se,4:16 (2:13) (2:3),NiP,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12866
bemyfRAG,x6tence,dust2_se,5:16 (3:12) (2:4),x6tence,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12867
NiP,34united,dust2_se,16:2 (13:2) (3:0),NiP,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12868
SFTO,dotpiXels,nuke_se,12:16 (7:8) (5:8),dotpiXels,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12963
n!faculty,CPLAY,nuke_se,16:4 (13:2) (3:2),n!faculty,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12964
logiX,mousesports,nuke_se,11:16 (6:9) (5:7),mousesports,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12965
ALTERNATE,Tt Dragons,nuke_se,16:7 (10:5) (6:2),ALTERNATE,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12966
iPLAY,Red Dead,nuke_se,11:16 (5:10) (6:6),Red Dead,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12967
ROCCAT,HastaLaVista,inferno_se,13:16 (12:3) (1:13),HastaLaVista,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12968
HastaLaVista,ROCCAT,train_se,16:9 (7:8) (9:1),HastaLaVista,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12969
Blight Gaming,ImmuNe,inferno_se,16:6 (11:4) (5:2),Blight Gaming,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12970
NiP,hiGhrollers,inferno_se,16:2 (13:2) (3:0),NiP,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12971
NiP,hiGhrollers,nuke_se,16:6 (13:2) (3:4),NiP,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12972
HastaLaVista,Afterlife Gaming,dust2_se,16:14 (7:8) (9:6),HastaLaVista,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12973
HastaLaVista,Afterlife Gaming,nuke_se,16:4 (11:4) (5:0),HastaLaVista,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12974
ROCCAT,Lions,dust2_se,22:20 (9:6) (6:9) (7:5),ROCCAT,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12975
hiGhrollers,Paranoia,nuke_se,16:8 (14:1) (2:7),hiGhrollers,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12976
Publiclir.se,ImmuNe,nuke_se,10:16 (5:10) (5:6),ImmuNe,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12977
Publiclir.se,ImmuNe,mirage_ce,16:10 (10:5) (6:5),Publiclir.se,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12978
mTw,SFTO,dust2_se,16:11 (8:7) (8:4),mTw,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12979
WinFakt,HastaLaVista,inferno_se,8:16 (5:10) (3:6),HastaLaVista,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12980
WinFakt,HastaLaVista,nuke_se,14:16 (7:8) (7:8),HastaLaVista,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12981
logiX,mousesports,dust2_se,0:16 (0:15) (0:1),mousesports,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12983
mousesports,logiX,nuke_se,16:10 (9:6) (7:4),mousesports,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12984
Tt Dragons,logiX,dust2_se,6:16 (3:12) (3:4),logiX,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12985
CPLAY,iPLAY,dust2_se,8:16 (4:11) (4:5),iPLAY,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12986
Red Dead,n!faculty,dust2_se,16:14 (7:8) (9:6),Red Dead,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12987
GIVE IT ALL,Publiclir.se,inferno_se,10:16 (5:10) (5:6),Publiclir.se,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12988
Publiclir.se,GIVE IT ALL,nuke_se,16:4 (12:3) (4:1),Publiclir.se,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12989
mTw,gamed!de,nuke_se,12:16 (11:4) (1:12),gamed!de,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12990
fm-eSports,eNigma,inferno_se,16:9 (12:3) (4:6),fm-eSports,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12991
fm-eSports,eNigma,nuke_se,16:2 (13:2) (3:0),fm-eSports,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12992
Lions,ROCCAT,dust2_se,1:4 (1:4) (0:0),ROCCAT,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12993
ROCCAT,Lions,dust2_se,3:3 (3:3) (0:0),Tie,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12994
ROCCAT,Lions,nuke_se,16:19 (6:9) (9:6) (1:4),Lions,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12995
Lions,ROCCAT,nuke_se,4:0 (4:0) (0:0),Lions,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12996
ROCCAT,Lions,mirage_ce,12:16 (3:12) (9:4),Lions,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,12997
mousesports,786,inferno_se,16:3 (12:3) (4:0),mousesports,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13036
mousesports,786,nuke_se,19:16 (7:8) (8:7) (4:1),mousesports,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13037
786,mousesports,nuke_se,3:2 (3:2) (0:0),786,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13038
gosu,Lions,inferno_se,16:6 (10:5) (6:1),gosu,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13040
gosu,Lions,nuke_se,16:8 (7:8) (9:0),gosu,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13041
4Kings,aliquo,inferno_se,16:3 (13:2) (3:1),4Kings,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13042
4Kings,aliquo,nuke_se,9:16 (9:6) (0:10),aliquo,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13043
4Kings,aliquo,train_se,11:16 (7:8) (4:8),aliquo,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13044
TeamCRG,VYE,inferno_se,16:7 (9:6) (7:1),TeamCRG,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13045
TeamCRG,VYE,nuke_se,16:2 (13:2) (3:0),TeamCRG,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13046
HastaLaVista,gosu,dust2_se,16:14 (5:10) (11:4),HastaLaVista,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13052
HastaLaVista,gosu,mirage_ce,16:4 (11:4) (5:0),HastaLaVista,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13053
NiP,Publiclir.se,dust2_se,16:12 (5:10) (11:2),NiP,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13054
NiP,Publiclir.se,mirage_ce,16:1 (14:1) (2:0),NiP,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13055
dotpiXels,iPLAY,mirage_ce,16:11 (11:4) (5:7),dotpiXels,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13056
Tt Dragons,Red Dead,mirage_ce,16:14 (5:10) (11:4),Tt Dragons,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13057
mousesports,CPLAY,mirage_ce,16:3 (12:3) (4:0),mousesports,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13058
gamed!de,dotpiXels,dust2_se,15:15 (4:11) (11:4),Tie,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13059
mTw,NOD,inferno_se,16:4 (14:1) (2:3),mTw,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13082
NOD,mTw,nuke_se,5:16 (5:10) (0:6),mTw,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13083
zuom,gamed!de,inferno_se,9:16 (5:10) (4:6),gamed!de,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13084
gamed!de,zuom,nuke_se,16:3 (12:3) (4:0),gamed!de,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13085
Tt Dragons,n!faculty,inferno_se,12:16 (2:13) (10:3),n!faculty,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13086
Tt Dragons,n!faculty,nuke_se,16:8 (12:3) (4:5),Tt Dragons,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13087
Tt Dragons,n!faculty,train_se,16:7 (9:6) (7:1),Tt Dragons,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13088
ALTERNATE,mousesports,inferno_se,3:16 (2:13) (1:3),mousesports,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13089
ALTERNATE,mousesports,nuke_se,9:16 (9:6) (0:10),mousesports,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13090
gamed!de,mTw,dust2_se,16:13 (6:9) (10:4),gamed!de,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13091
gamed!de,mTw,mirage_ce,7:16 (6:9) (1:7),mTw,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13092
mTw,gamed!de,nuke_se,16:14 (8:7) (8:7),mTw,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13093
Tt Dragons,mousesports,dust2_se,7:16 (6:9) (1:7),mousesports,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13095
mousesports,Tt Dragons,mirage_ce,16:8 (9:6) (7:2),mousesports,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13096
NiP,HastaLaVista,train_se,16:3 (12:3) (4:0),NiP,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13111
NiP,HastaLaVista,inferno_se,16:8 (10:5) (6:3),NiP,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13112
mTw,mousesports,train_se,11:16 (4:11) (7:5),mousesports,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13146
mTw,mousesports,inferno_se,16:11 (9:6) (7:5),mTw,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13147
mousesports,mTw,dust2_se,22:20 (10:5) (5:10) (7:5),mousesports,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13148
mTw,mousesports,dust2_se,1:4 (1:4) (0:0),mousesports,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13149
mousesports,mTw,dust2_se,1:4 (1:4) (0:0),mTw,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13150
Red Dead,mousesports,inferno_se,2:16 (2:13) (0:3),mousesports,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13184
gamed!de,ALTERNATE,inferno_se,16:14 (9:6) (7:8),gamed!de,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13185
n!faculty,dotpiXels,inferno_se,16:11 (10:5) (6:6),n!faculty,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13186
mousesports,ALTERNATE,dust2_se,16:7 (8:7) (8:0),mousesports,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13189
ALTERNATE,mTw,train_se,16:10 (11:4) (5:6),ALTERNATE,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13190
dotpiXels,logiX,train_se,12:16 (10:5) (2:11),logiX,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13192
mousesports,iPLAY,train_se,16:11 (11:4) (5:7),mousesports,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13194
iPLAY,mTw,inferno_se,16:11 (8:7) (8:4),iPLAY,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13195
logiX,SFTO,inferno_se,12:16 (5:10) (7:6),SFTO,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13197
n!faculty,mTw,mirage_ce,14:16 (6:9) (8:7),mTw,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13198
gamed!de,CPLAY,train_se,16:9 (10:5) (6:4),gamed!de,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13199
logiX,gamed!de,mirage_ce,14:16 (7:8) (7:8),gamed!de,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13201
ALTERNATE,SFTO,mirage_ce,16:13 (9:6) (7:7),ALTERNATE,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13202
TeamCRG,mousesports,dust2_se,10:16 (8:7) (2:9),mousesports,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13205
mousesports,TeamCRG,mirage_ce,13:16 (11:4) (2:12),TeamCRG,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13207
mousesports,TeamCRG,nuke_se,16:12 (9:6) (7:6),mousesports,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13208
aliquo,fm-eSports,dust2_se,14:16 (10:5) (4:11),fm-eSports,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13209
fm-eSports,aliquo,mirage_ce,16:13 (7:8) (9:5),fm-eSports,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13210
mousesports,fm-eSports,train_se,14:16 (10:5) (4:11),fm-eSports,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13211
mousesports,fm-eSports,inferno_se,9:16 (9:6) (0:10),fm-eSports,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13212
SFTO,Tt Dragons,nuke_se,9:16 (9:6) (0:10),Tt Dragons,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13268
gamed!de,mousesports,nuke_se,15:15 (10:5) (5:10),Tie,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13269
logiX,iPLAY,nuke_se,16:14 (10:5) (6:9),logiX,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13270
Red Dead,dotpiXels,nuke_se,14:16 (8:7) (6:9),dotpiXels,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13271
ALTERNATE,n!faculty,nuke_se,16:8 (13:2) (3:6),ALTERNATE,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13272
CPLAY,mTw,nuke_se,7:16 (5:10) (2:6),mTw,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13273
CPLAY,Tt Dragons,inferno_se,16:9 (9:6) (7:3),CPLAY,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13274
Tt Dragons,n!faculty,train_se,8:16 (5:10) (3:6),n!faculty,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13275
dotpiXels,ALTERNATE,dust2_se,10:16 (7:8) (3:8),ALTERNATE,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13276
Red Dead,SFTO,train_se,16:6 (10:5) (6:1),Red Dead,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13277
Tt Dragons,iPLAY,dust2_se,8:16 (2:13) (6:3),iPLAY,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13278
CPLAY,SFTO,dust2_se,16:9 (12:3) (4:6),CPLAY,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13279
iPLAY,ALTERNATE,mirage_ce,7:16 (4:11) (3:5),ALTERNATE,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13280
mousesports,n!faculty,dust2_se,15:15 (9:6) (6:9),Tie,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13281
gamed!de,Tt Dragons,mirage_ce,16:4 (14:1) (2:3),gamed!de,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13282
SFTO,mousesports,mirage_ce,9:16 (8:7) (1:9),mousesports,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13283
ALSEN,iNET koxXx,nuke_se,16:11 (8:7) (8:4),ALSEN,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13284
BoomSlave,Clan Poland,nuke_se,13:16 (11:4) (2:12),Clan Poland,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13285
GIVE IT ALL,MaxFloPlay,nuke_se,7:16 (6:9) (1:7),MaxFloPlay,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13286
aSperaGamers,ESC,nuke_se,11:16 (4:11) (7:5),ESC,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13287
Clan Poland,ALSEN,inferno_se,16:13 (10:5) (6:8),Clan Poland,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13288
BoomSlave,aSperaGamers,inferno_se,6:16 (3:12) (3:4),aSperaGamers,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13289
DELTA,ESC,inferno_se,16:6 (14:1) (2:5),DELTA,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13290
GIVE IT ALL,US,inferno_se,16:7 (11:4) (5:3),GIVE IT ALL,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13291
ESC,iNET koxXx,train_se,16:7 (9:6) (7:1),ESC,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13292
DELTA,US,nuke_se,16:3 (12:3) (4:0),DELTA,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13293
ALSEN,GIVE IT ALL,train_se,16:14 (8:7) (8:7),ALSEN,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13294
SY&b,n!faculty,train_se,16:6 (13:2) (3:4),SY&b,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13295
n!faculty,SY&b,inferno_se,16:9 (8:7) (8:2),n!faculty,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13296
n!faculty,SY&b,mirage_ce,4:16 (4:11) (0:5),SY&b,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13297
DELTA,MaxFloPlay,mirage_ce,9:16 (7:8) (2:8),MaxFloPlay,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13298
iNET koxXx,GIVE IT ALL,mirage_ce,13:16 (7:8) (6:8),GIVE IT ALL,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13299
aSperaGamers,US,mirage_ce,16:10 (13:2) (3:8),aSperaGamers,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13300
Clan Poland,ESC,mirage_ce,4:16 (3:12) (1:4),ESC,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13301
MaxFloPlay,Clan Poland,train_se,16:2 (13:2) (3:0),MaxFloPlay,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13302
ALTERNATE,Red Dead,inferno_se,15:15 (7:8) (8:7),Tie,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13303
gamed!de,n!faculty,inferno_se,14:16 (10:5) (4:11),n!faculty,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13304
iPLAY,SFTO,inferno_se,15:15 (13:2) (2:13),Tie,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13305
dotpiXels,mousesports,inferno_se,13:16 (6:9) (7:7),mousesports,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13306
Red Dead,gamed!de,dust2_se,7:16 (5:10) (2:6),gamed!de,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13309
ProGaming.TD,Area 51,dust2_se,0:16 (0:15) (0:1),Area 51,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13310
mousesports,LowLandLions,mirage_ce,16:14 (9:6) (7:8),mousesports,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13311
LowLandLions,NiP,nuke_se,9:16 (6:9) (3:7),NiP,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13312
LowLandLions,NiP,nuke_se,9:16 (6:9) (3:7),NiP,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13313
Area 51,mousesports,nuke_se,15:15 (12:3) (3:12),Tie,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13314
NiP,ProGaming.TD,nuke_se,16:13 (9:6) (7:7),NiP,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13315
LowLandLions,ProGaming.TD,train_se,6:16 (5:10) (1:6),ProGaming.TD,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13316
NiP,Area 51,inferno_se,16:10 (11:4) (5:6),NiP,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13317
LowLandLions,Area 51,dust2_se,12:16 (6:9) (6:7),Area 51,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13318
Anexis,fm-eSports,inferno_se,16:10 (12:3) (4:7),Anexis,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13319
mousesports,ProGaming.TD,train_se,16:8 (11:4) (5:4),mousesports,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13320
Anexis,ESC,inferno_se,12:16 (5:10) (7:6),ESC,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13321
n!faculty,fm-eSports,inferno_se,8:16 (4:11) (4:5),fm-eSports,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13322
VeryGames,n!faculty,dust2_se,16:4 (14:1) (2:3),VeryGames,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13323
ESC,fm-eSports,nuke_se,16:9 (13:2) (3:7),ESC,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13324
NiP,mousesports,dust2_se,16:5 (10:5) (6:0),NiP,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13325
VeryGames,ESC,nuke_se,16:2 (13:2) (3:0),VeryGames,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13326
VeryGames,Anexis,inferno_se,15:15 (8:7) (7:8),Tie,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13327
ESC,n!faculty,inferno_se,11:16 (8:7) (3:9),n!faculty,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13328
VeryGames,fm-eSports,nuke_se,16:9 (11:4) (5:5),VeryGames,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13329
Anexis,n!faculty,inferno_se,10:16 (7:8) (3:8),n!faculty,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13330
n!faculty,NiP,nuke_se,7:16 (4:11) (3:5),NiP,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13331
NiP,n!faculty,train_se,16:5 (14:1) (2:4),NiP,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13332
VeryGames,Area 51,dust2_se,16:19 (7:8) (8:7) (1:4),Area 51,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13333
Area 51,VeryGames,dust2_se,2:3 (2:3) (0:0),VeryGames,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13334
VeryGames,Area 51,nuke_se,16:5 (11:4) (5:1),VeryGames,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13335
Area 51,VeryGames,train_se,11:16 (10:5) (1:11),VeryGames,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13336
n!faculty,Area 51,dust2_se,1:16 (1:14) (0:2),Area 51,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13337
Area 51,n!faculty,inferno_se,11:16 (6:9) (5:7),n!faculty,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13338
n!faculty,Area 51,nuke_se,9:16 (6:9) (3:7),Area 51,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13339
NiP,VeryGames,dust2_se,16:3 (14:1) (2:2),NiP,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13340
NiP,VeryGames,train_se,16:14 (11:4) (5:10),NiP,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13341
Anexis,Virtus.pro,mirage_ce,16:4 (11:4) (5:0),Anexis,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13342
NiP,ASES,dust2_se,15:15 (13:2) (2:13),Tie,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13343
LowLandLions,MaxFloPlay,dust2_se,9:16 (2:13) (7:3),MaxFloPlay,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13344
LowLandLions,MaxFloPlay,mirage_ce,13:16 (8:7) (5:9),MaxFloPlay,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13345
ALTERNATE,fm-eSports,nuke_se,16:4 (13:2) (3:2),ALTERNATE,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13346
ALTERNATE,fm-eSports,dust2_se,16:6 (9:6) (7:0),ALTERNATE,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13347
Tribute To Sylvester,Millenium,dust2_se,5:16 (2:13) (3:3),Millenium,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13348
TeamCRG,Western Wolves,mirage_ce,10:16 (4:11) (6:5),Western Wolves,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13349
TeamCRG,Western Wolves,inferno_se,3:16 (3:12) (0:4),Western Wolves,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13350
Anexis,Temp.no,mirage_ce,16:10 (8:7) (8:3),Anexis,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13351
Temp.no,Anexis,inferno_se,10:16 (4:11) (6:5),Anexis,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13352
mousesports,BX3,dust2_se,16:2 (13:2) (3:0),mousesports,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13353
mousesports,BX3,nuke_se,16:5 (12:3) (4:2),mousesports,CS: GO,Unavailable,Unavailable,Unavailable,HLTV,13354
