Team1Name,Team2Name,Map,Score,Winner,GameName,Format,Team1Bet,Team2Bet,DataSource,MatchID
Millenium,fnatic,inferno,5:25 (4:11) (1:14),fnatic,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,1
n!faculty,mTw,dust2,11:19 (7:8) (4:11),mTw,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,2
fnatic,mTw,inferno,10:20 (3:12) (7:8),mTw,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,3
mTw,PlayZeek,dust2,20:10 (8:7) (12:3),mTw,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,4
SK Gaming,mousesports,inferno,11:19 (10:5) (1:14),mousesports,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,5
PlayZeek,Millenium,dust2,20:10 (7:8) (13:2),PlayZeek,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,6
SK Gaming,Fx,nuke,22:8 (10:5) (12:3),SK Gaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,7
Millenium,mTw,tuscan,11:19 (6:9) (5:10),mTw,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8
PlayZeek,Blank,nuke,17:13 (10:5) (7:8),PlayZeek,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,9
Alternate,mousesports,nuke,16:14 (10:5) (6:9),Alternate,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,10
mousesports,Power Gaming,inferno,10:20 (5:10) (5:10),Power Gaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,11
ex-oXmoze,mousesports,inferno,19:11 (8:7) (11:4),ex-oXmoze,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,12
Fx,Power Gaming,nuke,19:11 (9:6) (10:5),Fx,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,13
ex-oXmoze,SK Gaming,inferno,7:23 (3:12) (4:11),SK Gaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,14
ex-oXmoze,Fx,train,14:16 (5:10) (9:6),Fx,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,15
mousesports,Fx,inferno,18:12 (5:10) (13:2),mousesports,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,16
Alternate,Fx,inferno,14:16 (10:5) (4:11),Fx,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,17
ex-oXmoze,Alternate,dust2,12:18 (5:10) (7:8),Alternate,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,18
SK Gaming,Power Gaming,train,15:15 (10:5) (5:10),Tie,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,19
Power Gaming,ex-oXmoze,train,20:10 (12:3) (8:7),Power Gaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,20
Blank,Millenium,train,27:3 (13:2) (14:1),Blank,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,21
fnatic,PlayZeek,train,18:12 (6:9) (12:3),fnatic,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,22
fnatic,Blank,nuke,17:13 (6:9) (11:4),fnatic,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,23
fnatic,n!faculty,nuke,18:12 (10:5) (8:7),fnatic,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,24
n!faculty,Millenium,dust2,17:13 (5:10) (12:3),n!faculty,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,25
n!faculty,PlayZeek,nuke,14:16 (7:8) (7:8),PlayZeek,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,26
SK Gaming,Alternate,dust2,14:16 (4:11) (10:5),Alternate,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,27
Power Gaming,Alternate,dust2,7:23 (6:9) (1:14),Alternate,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,28
Blank,mTw,nuke,11:19 (8:7) (3:12),mTw,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,29
Blank,n!faculty,nuke,10:20 (5:10) (5:10),n!faculty,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,30
Alternate,fnatic,inferno,16:14 (5:10) (11:4),Alternate,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,31
SK Gaming,fnatic,inferno,9:16 (5:10) (4:6),fnatic,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,32
PlayZeek,Fx,nuke,7:16 (6:9) (1:7),Fx,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,33
mTw,Fx,train,16:3 (15:0) (1:3),mTw,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,34
Alternate,Fx,inferno,16:8 (9:6) (7:2),Alternate,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,35
mTw,Alternate,inferno,16:7 (11:4) (5:3),mTw,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,36
fnatic,Fx,train,12:16 (9:6) (3:10),Fx,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,37
Power Gaming,n!faculty,nuke,16:12 (8:7) (8:5),Power Gaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,38
mTw,Alternate,train,21:16 (11:4) (4:11) (6:1),mTw,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,39
Gravitas,mibr,dust2,15:15 (2:13) (13:2),Tie,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,40
Alternate,Evil Geniuses,inferno,20:10 (12:3) (8:7),Alternate,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,41
No team,No team,Unknown,0:0 (0:0) (0:0),Tie,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,42
PlayZeek,mTw,nuke,10:20 (2:13) (8:7),mTw,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,43
mTw,SK Gaming,train,13:17 (8:7) (5:10),SK Gaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,44
mTw,mibr,nuke,25:5 (14:1) (11:4),mTw,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,45
No team,No team,Unknown,0:0 (0:0) (0:0),Tie,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,46
mTw,Gravitas,nuke,19:11 (13:2) (6:9),mTw,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,47
Power Gaming,Evil Geniuses,train,17:13 (8:7) (9:6),Power Gaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,48
Evil Geniuses,x3o,dust2,16:14 (5:10) (11:4),Evil Geniuses,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,49
Power Gaming,fnatic,inferno,9:21 (6:9) (3:12),fnatic,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,50
fnatic,Alternate,dust2,22:8 (10:5) (12:3),fnatic,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,51
WeMade FOX,fnatic,nuke,12:18 (6:9) (6:9),fnatic,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,52
Power Gaming,WeMade FOX,nuke,10:20 (5:10) (5:10),WeMade FOX,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,53
Alternate,WeMade FOX,train,16:14 (11:4) (5:10),Alternate,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,54
x3o,Power Gaming,nuke,14:16 (3:12) (11:4),Power Gaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,55
Evil Geniuses,fnatic,dust2,13:17 (5:10) (8:7),fnatic,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,56
Alternate,Power Gaming,inferno,25:5 (13:2) (12:3),Alternate,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,57
WeMade FOX,x3o,inferno,22:8 (10:5) (12:3),WeMade FOX,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,58
WeMade FOX,Evil Geniuses,train,24:6 (11:4) (13:2),WeMade FOX,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,59
No team,No team,Unknown,0:0 (0:0) (0:0),Tie,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,60
Fx,mibr,nuke,23:7 (12:3) (11:4),Fx,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,61
SK Gaming,Fx,nuke,19:11 (11:4) (8:7),SK Gaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,62
Gravitas,SK Gaming,nuke,13:17 (4:11) (9:6),SK Gaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,63
PlayZeek,mibr,train,20:10 (13:2) (7:8),PlayZeek,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,64
Fx,PlayZeek,train,20:10 (10:5) (10:5),Fx,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,65
mibr,SK Gaming,train,18:12 (10:5) (8:7),mibr,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,66
SK Gaming,WeMade FOX,nuke,16:8 (12:3) (4:5),SK Gaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,67
Fx,Alternate,tuscan,16:14 (8:7) (8:7),Fx,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,68
Fx,mTw,train,6:16 (5:10) (1:6),mTw,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,69
SK Gaming,fnatic,dust2,5:16 (4:11) (1:5),fnatic,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,70
fnatic,mTw,nuke,16:5 (11:4) (5:1),fnatic,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,71
SK Gaming,Fx,dust2,3:16 (2:13) (1:3),Fx,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,72
Fx,mTw,dust2,16:14 (5:10) (11:4),Fx,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,73
Fx,fnatic,nuke,13:16 (2:13) (11:3),fnatic,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,74
FD,coL.us,train,16:5 (10:5) (6:0),FD,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,75
x3o,FD,train,16:7 (9:6) (7:1),x3o,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,76
TXA,Gravitas,train,13:16 (11:4) (2:12),Gravitas,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,77
x3o,Pandemic,train,13:16 (10:5) (3:11),Pandemic,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,78
FD,Evil Geniuses,dust2,16:13 (3:12) (13:1),FD,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,79
x3o,TXA,dust2,16:14 (3:12) (13:2),x3o,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,80
coL.us,eMg,dust2,16:3 (12:3) (4:0),coL.us,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,81
Pandemic,Gravitas,dust2,3:16 (2:13) (1:3),Gravitas,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,82
Evil Geniuses,x3o,nuke,4:16 (3:12) (1:4),x3o,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,83
coL.us,Pandemic,nuke,16:11 (9:6) (7:5),coL.us,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,84
Gravitas,FD,nuke,16:4 (12:3) (4:1),Gravitas,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,85
coL.us,x3o,inferno,12:16 (7:8) (5:8),x3o,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,86
eMg,Evil Geniuses,train,7:16 (7:8) (0:8),Evil Geniuses,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,87
Gravitas,x3o,inferno,2:16 (2:13) (0:3),x3o,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,88
Gravitas,x3o,nuke,16:3 (12:3) (4:0),Gravitas,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,89
Tera-Gaming,TBH,inferno,5:16 (4:11) (1:5),TBH,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,90
ydk.me,mTw.de,inferno,16:1 (14:1) (2:0),ydk.me,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,91
my*,mousesports,inferno,8:16 (4:11) (4:5),mousesports,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,92
Alternate,Bouncer4You,inferno,16:5 (13:2) (3:3),Alternate,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,93
Hardware4u,Nanoxia,inferno,9:16 (7:8) (2:8),Nanoxia,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,94
69ers,Dragons,inferno,16:4 (11:4) (5:0),69ers,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,95
Dragons,n!faculty,dust2,2:16 (2:13) (0:3),n!faculty,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,96
Nanoxia,mousesports,dust2,4:16 (2:13) (2:3),mousesports,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,97
Bouncer4You,TBH,dust2,7:16 (4:11) (3:5),TBH,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,98
LeiSuRe,gamed!de,inferno,10:16 (6:9) (4:7),gamed!de,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,99
69ers,ESC Gaming.de,dust2,12:16 (7:8) (5:8),ESC Gaming.de,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,100
LeiSuRe,my*,tuscan,3:16 (3:12) (0:4),my*,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,101
mTw.de,Nanoxia,tuscan,16:11 (11:4) (5:7),mTw.de,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,102
ydk.me,LeiSuRe,dust2,16:4 (11:4) (5:0),ydk.me,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,103
TBH,ESC Gaming.de,tuscan,12:16 (8:7) (4:9),ESC Gaming.de,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,104
ESC Gaming.de,Tera-Gaming,nuke,14:16 (5:10) (9:6),Tera-Gaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,105
Alternate,Dragons,tuscan,14:16 (11:4) (3:12),Dragons,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,106
ESC Gaming.de,n!faculty,inferno,10:16 (4:11) (6:5),n!faculty,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,107
gamed!de,mousesports,tuscan,3:16 (3:12) (0:4),mousesports,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,108
Nanoxia,ydk.me,nuke,14:16 (6:9) (8:7),ydk.me,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,109
No team,No team,Unknown,0:0 (0:0) (0:0),Tie,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,110
Alternate,69ers,nuke,16:7 (11:4) (5:3),Alternate,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,111
n!faculty,LeiSuRe,train,16:7 (11:4) (5:3),n!faculty,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,112
my*,Tera-Gaming,train,16:9 (8:7) (8:2),my*,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,113
No team,No team,Unknown,0:0 (0:0) (0:0),Tie,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,114
XLBet.PZ,Lions,inferno,2:16 (2:13) (0:3),Lions,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,115
HaHa,Power Gaming,inferno,11:16 (6:9) (5:7),Power Gaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,116
fnatic,XLBet.PZ,dust2,16:1 (14:1) (2:0),fnatic,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,117
XpreZ,fnatic,inferno,14:16 (3:12) (11:4),fnatic,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,118
SK Gaming,PlayZeek,inferno,2:16 (2:13) (0:3),PlayZeek,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,119
mTw,PlayZeek,dust2,14:16 (4:11) (10:5),PlayZeek,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,120
Lions,Excello,inferno,16:9 (7:8) (9:1),Lions,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,121
fnatic,Excello,dust2,16:8 (9:6) (7:2),fnatic,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,122
Power Gaming,XpreZ,dust2,16:6 (12:3) (4:3),Power Gaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,123
Excello,PlayZeek,train,5:16 (5:10) (0:6),PlayZeek,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,124
HaHa,fnatic,train,3:16 (3:12) (0:4),fnatic,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,125
XpreZ,mTw,train,14:16 (10:5) (4:11),mTw,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,126
Power Gaming,XLBet.PZ,train,16:9 (13:2) (3:7),Power Gaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,127
Power Gaming,PlayZeek,nuke,16:3 (12:3) (4:0),Power Gaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,128
SK Gaming,Excello,nuke,16:9 (10:5) (6:4),SK Gaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,129
XLBet.PZ,SK Gaming,dust2,3:16 (3:12) (0:4),SK Gaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,130
Lions,mTw,tuscan,11:16 (2:13) (9:3),mTw,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,131
Power Gaming,SK Gaming,inferno,16:7 (9:6) (7:1),Power Gaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,132
SK Gaming,fnatic,train,16:11 (9:6) (7:5),SK Gaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,133
mTw,SK Gaming,nuke,16:3 (12:3) (4:0),mTw,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,134
PlayZeek,fnatic,tuscan,16:8 (10:5) (6:3),PlayZeek,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,135
fnatic,Power Gaming,nuke,11:16 (6:9) (5:7),Power Gaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,136
fnatic,Lions,nuke,16:13 (9:6) (7:7),fnatic,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,137
Millenium,Esport-EU,dust2,15:15 (4:11) (11:4),Tie,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,138
ex-oXmoze,se7en,dust2,14:16 (6:9) (8:7),se7en,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,139
Essential,Mojawi,dust2,22:8 (10:5) (12:3),Essential,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,140
Tera-Gaming,Alternate,dust2,1:16 (1:14) (0:2),Alternate,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,141
ESC Gaming.de,gamed!de,train,16:9 (12:3) (4:6),ESC Gaming.de,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,142
ydk.me,Dragons,train,16:6 (10:5) (6:1),ydk.me,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,143
69ers,mTw.de,train,11:16 (5:10) (6:6),mTw.de,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,144
TBH,n!faculty,nuke,5:16 (3:12) (2:4),n!faculty,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,145
Bouncer4You,Dragons,nuke,13:16 (3:12) (10:4),Dragons,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,146
No team,No team,Unknown,0:0 (0:0) (0:0),Tie,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,147
No team,No team,Unknown,0:0 (0:0) (0:0),Tie,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,148
TBH,mousesports,train,10:16 (9:6) (1:10),mousesports,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,149
eXtensive,LDLC.com,dust2,22:8 (10:5) (12:3),eXtensive,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,150
No team,No team,Unknown,0:0 (0:0) (0:0),Tie,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,151
Alternate,Hardware4u,train,16:9 (11:4) (5:5),Alternate,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,152
my*,gamed!de,nuke,16:13 (11:4) (5:9),my*,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,153
Hardware4u,my*,dust2,11:16 (7:8) (4:8),my*,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,154
ydk.me,Hardware4u,tuscan,16:13 (8:7) (8:6),ydk.me,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,155
my*,69ers,inferno,16:5 (12:3) (4:2),my*,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,156
Ubiteam,Essential,inferno,17:13 (10:5) (7:8),Ubiteam,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,157
ex-oXmoze,Esport-EU,inferno,22:8 (12:3) (10:5),ex-oXmoze,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,158
Hardware4u,ESC Gaming.de,inferno,16:5 (10:5) (6:0),Hardware4u,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,159
Alternate,gamed!de,inferno,16:3 (12:3) (4:0),Alternate,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,160
mousesports,Dragons,inferno,16:1 (14:1) (2:0),mousesports,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,161
mTw.de,Nanoxia,tuscan,16:11 (11:4) (5:7),mTw.de,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,162
Nanoxia,n!faculty,inferno,16:6 (11:4) (5:2),Nanoxia,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,163
Nanoxia,Bouncer4You,train,16:14 (13:2) (3:12),Nanoxia,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,164
eXtensive,iGamerz,inferno,10:20 (3:12) (7:8),iGamerz,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,165
se7en,Millenium,inferno,10:20 (4:11) (6:9),Millenium,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,166
WonderWall,Mojawi,inferno,16:14 (6:9) (10:5),WonderWall,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,167
Tera-Gaming,mTw.de,inferno,14:16 (6:9) (8:7),mTw.de,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,168
Hardware4u,mousesports,inferno,2:16 (2:13) (0:3),mousesports,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,169
TBH,mTw.de,dust2,16:11 (5:10) (11:1),TBH,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,170
69ers,Alternate,dust2,8:16 (3:12) (5:4),Alternate,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,171
plan-B,n!faculty,inferno,7:16 (4:11) (3:5),n!faculty,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,172
69ers,plan-B,inferno,16:10 (9:6) (7:4),69ers,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,173
mTw.de,Hardware4u,dust2,16:12 (7:8) (9:4),mTw.de,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,174
TBH,mousesports,nuke,7:16 (3:12) (4:4),mousesports,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,175
n!faculty,Alternate,dust2,14:16 (5:10) (9:6),Alternate,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,176
n!faculty,mTw.de,nuke,16:12 (9:6) (7:6),n!faculty,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,177
69ers,TBH,nuke,8:16 (4:11) (4:5),TBH,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,178
Fx,dARKSIDE,train,16:4 (14:1) (2:3),Fx,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,179
DELTA,BVG,train,16:7 (9:6) (7:1),DELTA,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,180
Alternate,mousesports,nuke,12:16 (10:5) (2:11),mousesports,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,181
TBH,n!faculty,inferno,16:5 (11:4) (5:1),TBH,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,182
Na`Vi,Fx,nuke,13:16 (8:7) (5:9),Fx,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,183
DELTA,ex-FX,nuke,16:7 (11:4) (5:3),DELTA,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,184
Na`Vi,dARKSIDE,dust2,16:1 (15:0) (1:1),Na`Vi,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,185
TBH,Alternate,inferno,9:16 (6:9) (3:7),Alternate,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,186
BVG,ex-FX,inferno,15:15 (4:11) (11:4),Tie,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,187
Alternate,mousesports,inferno,16:9 (11:4) (5:5),Alternate,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,188
BVG,Fx,dust2,13:16 (5:10) (8:6),Fx,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,189
Na`Vi,DELTA,inferno,16:13 (7:8) (9:5),Na`Vi,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,190
Alternate,mousesports,train,16:11 (8:7) (8:4),Alternate,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,191
Fx,BVG,nuke,16:6 (10:5) (6:1),Fx,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,192
DELTA,Na`Vi,train,15:15 (8:7) (7:8),Tie,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,193
Fx,Na`Vi,inferno,16:8 (7:8) (9:0),Fx,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,194
Fx,Na`Vi,train,16:4 (13:2) (3:2),Fx,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,195
ESC Gaming.de,my*,dust2,2:16 (2:13) (0:3),my*,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,196
TBH,LeiSuRe,dust2,16:13 (7:8) (9:5),TBH,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,197
Tera-Gaming,gamed!de,dust2,14:16 (8:7) (6:9),gamed!de,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,198
LDLC.com,KAISEN,inferno,15:15 (9:6) (6:9),Tie,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,199
LDLC.com,Esport-EU,nuke,15:15 (6:9) (9:6),Tie,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,200
mTw.de,Alternate,dust2,9:16 (3:12) (6:4),Alternate,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,201
69ers,Hardware4u,dust2,16:13 (7:8) (9:5),69ers,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,202
ydk.me,Bouncer4You,dust2,13:16 (6:9) (7:7),Bouncer4You,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,203
Dragons,Nanoxia,dust2,11:16 (1:14) (10:2),Nanoxia,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,204
LeiSuRe,Bouncer4You,inferno,11:16 (3:12) (8:4),Bouncer4You,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,205
Mojawi,KAISEN,nuke,8:22 (3:12) (5:10),KAISEN,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,206
No team,No team,Unknown,0:0 (0:0) (0:0),Tie,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,207
No team,No team,Unknown,0:0 (0:0) (0:0),Tie,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,208
No team,No team,Unknown,0:0 (0:0) (0:0),Tie,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,209
No team,No team,Unknown,0:0 (0:0) (0:0),Tie,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,210
